user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
MermaidJKL,Namora 2019  🧜‍♀️ 🌊 ⚡ ⚕️ 💥,816071570594664448,2017-01-02 23:59:58,/MermaidJKL/status/816071570594664448,0,0,0,".@GreenfieldEcon Trump & his ilk using a Hitler strategy: ""If you tell a big enough lie and tell it frequently enough, it will be believed."" https://twitter.com/GreenfieldEcon/status/816020517819797504 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">.@GreenfieldEcon <strong>Trump</strong> &amp; his ilk using a Hitler strategy: ""If you tell a big enough lie and tell it frequently enough, it will be believed."" <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/GreenfieldEcon/status/816020517819797504"" dir=""ltr"" href=""https://t.co/rb6LDYo6eI"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/GreenfieldEcon/status/816020517819797504""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/GreenfieldEcon</span><span class=""invisible"">/status/816020517819797504</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
MsMartini77,Martinique 👑,816071567000109056,2017-01-02 23:59:58,/MsMartini77/status/816071567000109056,0,0,0,"Mr. Trump as our president elect, can YOU show our youth what graceful winning looks like?! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mr. <strong>Trump</strong> as our president elect, can YOU show our youth what graceful winning looks like?! <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>"
RandyNorthrup2,Randy Northrup,816071566580584448,2017-01-02 23:59:58,/RandyNorthrup2/status/816071566580584448,0,0,0,"@FoxBusiness I do not like Trump did not vote for him and do not trust him, but he did get elected and I will see if he does what he says.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""56413858"" dir=""ltr"" href=""/FoxBusiness""><s>@</s><b>FoxBusiness</b></a> I do not like <strong>Trump</strong> did not vote for him and do not trust him, but he did get elected and I will see if he does what he says.</p>"
CryptoPolling,Crypto Polling,816071566299635713,2017-01-02 23:59:57,/CryptoPolling/status/816071566299635713,0,0,0,WikiLeaks: You can ask WikiLeaks’ publisher Julian Assange anything live at Thursday 9am E http://dumpmsm.com/6209  #MAGA #FreeSpeech #Trump,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WikiLeaks: You can ask WikiLeaks’ publisher Julian Assange anything live at Thursday 9am E <a class=""twitter-timeline-link"" data-expanded-url=""http://dumpmsm.com/6209"" dir=""ltr"" href=""https://t.co/wKX3rxs9UY"" rel=""nofollow noopener"" target=""_blank"" title=""http://dumpmsm.com/6209""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dumpmsm.com/6209</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FreeSpeech?src=hash""><s>#</s><b>FreeSpeech</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Trump?src=hash""><s>#</s><b><strong>Trump</strong></b></a></p>"
Parcival2,Tim Scanlon,816071566068948993,2017-01-02 23:59:57,/Parcival2/status/816071566068948993,0,0,0,Trump and Conway’s transition of contradictions http://ln.is/washingtonpost.com/b74EZ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Trump</strong> and Conway’s transition of contradictions <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ln.is/washingtonpost.com/b74EZ"" dir=""ltr"" href=""https://t.co/nTv6PXsnYn"" rel=""nofollow noopener"" target=""_blank"" title=""http://ln.is/washingtonpost.com/b74EZ""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ln.is/washingtonpost</span><span class=""invisible"">.com/b74EZ</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
crae29,Celeste Young,816071565045538817,2017-01-02 23:59:57,/crae29/status/816071565045538817,1,1,0,"Appreciate you keeping us informed, something the MSM won't do, and for keeping us safe.  Great cabinet choices!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Appreciate you keeping us informed, something the MSM won't do, and for keeping us safe.  Great cabinet choices!</p>"
awesomenaomi,Naomi Jean Scene,816071564491980803,2017-01-02 23:59:57,/awesomenaomi/status/816071564491980803,0,0,0,@realDonaldTrump I'm working on my start up business. Eventually it'll become familiar to you and you'll be like oh that chick from twitter,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b><strong>realDonaldTrump</strong></b></a> I'm working on my start up business. Eventually it'll become familiar to you and you'll be like oh that chick from twitter</p>"
iluvspringtime, 🇺🇸   CJ     🇺🇸,816071563070029824,2017-01-02 23:59:57,/iluvspringtime/status/816071563070029824,0,0,0,Drunk Leftist Screams “F*ck Trump” – Urinates on Cop’s Leg During Arrest https://shar.es/1DzapO  via @gatewaypundit,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Drunk Leftist Screams “F*ck <strong>Trump</strong>” – Urinates on Cop’s Leg During Arrest <a class=""twitter-timeline-link"" data-expanded-url=""https://shar.es/1DzapO"" dir=""ltr"" href=""https://t.co/UnYzw67gJA"" rel=""nofollow noopener"" target=""_blank"" title=""https://shar.es/1DzapO""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">shar.es/1DzapO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19211550"" dir=""ltr"" href=""/gatewaypundit""><s>@</s><b>gatewaypundit</b></a></p>"
thesfgresearch,@ThePug,816071563044786176,2017-01-02 23:59:57,/thesfgresearch/status/816071563044786176,0,0,0,Rebecca Ferguson says she will play Trump inauguration if she can sing Strange Fruit (Now thats cold!) https://www.theguardian.com/us-news/2017/jan/02/rebecca-ferguson-says-she-will-play-trump-inauguration-if-she-can-sing-strange-fruit?CMP=share_btn_tw …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rebecca Ferguson says she will play <strong>Trump</strong> inauguration if she can sing Strange Fruit (Now thats cold!) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/us-news/2017/jan/02/rebecca-ferguson-says-she-will-play-trump-inauguration-if-she-can-sing-strange-fruit?CMP=share_btn_tw"" dir=""ltr"" href=""https://t.co/RjU3XJpjN6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/us-news/2017/jan/02/rebecca-ferguson-says-she-will-play-trump-inauguration-if-she-can-sing-strange-fruit?CMP=share_btn_tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/us-news/2017/j</span><span class=""invisible"">an/02/rebecca-ferguson-says-she-will-play-trump-inauguration-if-she-can-sing-strange-fruit?CMP=share_btn_tw</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
JuniorsNan,Deplorable April,816071562851942400,2017-01-02 23:59:57,/JuniorsNan/status/816071562851942400,0,0,0,God Bless You !  Can't wait til 1/20/2017 ! #DTS #MAGA #TrumpPence #TrumpTrain,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">God Bless You !  Can't wait til 1/20/2017 ! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DTS?src=hash""><s>#</s><b>DTS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TrumpPence?src=hash""><s>#</s><b>TrumpPence</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TrumpTrain?src=hash""><s>#</s><b>TrumpTrain</b></a></p>"
OratorOracle,Oracle,816071562264649728,2017-01-02 23:59:56,/OratorOracle/status/816071562264649728,0,0,0,"Trump University Physics Dept. could develop counter offensive war heads
Alternatively u could offer chips to Trump Casino","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Trump</strong> University Physics Dept. could develop counter offensive war heads
Alternatively u could offer chips to <strong>Trump</strong> Casino</p>"
SUSANASOUTO2013,DEPLORABLE SUSANA,816071562214473728,2017-01-02 23:59:56,/SUSANASOUTO2013/status/816071562214473728,1,0,0,Not Many People Know This About Trump Sister!!! About Maryanne Trump Barry https://www.youtube.com/watch?v=xW_1mb3Kd_Q&feature=share …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not Many People Know This About <strong>Trump</strong> Sister!!! About Maryanne <strong>Trump</strong> Barry <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=xW_1mb3Kd_Q&amp;feature=share"" dir=""ltr"" href=""https://t.co/PIDAK8023i"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=xW_1mb3Kd_Q&amp;feature=share""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=xW_1mb</span><span class=""invisible"">3Kd_Q&amp;feature=share</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
CryptoPolling,Crypto Polling,816071561283301378,2017-01-02 23:59:56,/CryptoPolling/status/816071561283301378,0,0,0,"Russia Not Closing Anglo-American School Of Moscow, Maria Zakharova Calls CNN Report A http://dumpmsm.com/6207  #MAGA #FreeSpeech #Trump","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Russia Not Closing Anglo-American School Of Moscow, Maria Zakharova Calls CNN Report A <a class=""twitter-timeline-link"" data-expanded-url=""http://dumpmsm.com/6207"" dir=""ltr"" href=""https://t.co/Sw0vC4SmSR"" rel=""nofollow noopener"" target=""_blank"" title=""http://dumpmsm.com/6207""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dumpmsm.com/6207</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FreeSpeech?src=hash""><s>#</s><b>FreeSpeech</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Trump?src=hash""><s>#</s><b><strong>Trump</strong></b></a></p>"
bnebb,Bruce Nebergall,816071560851320832,2017-01-02 23:59:56,/bnebb/status/816071560851320832,0,0,0,prove it!  All those extra votes came in states where they PROHIBIT voter id.  How many of those votes fake?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">prove it!  All those extra votes came in states where they PROHIBIT voter id.  How many of those votes fake?</p>"
mcolantuoni85,Michael Colantuoni,817158736565374976,2017-01-05 23:59:59,/mcolantuoni85/status/817158736565374976,0,1,0,next election,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">next election</p>"
Crazymyren,Alex Myren,817158736552882177,2017-01-05 23:59:59,/Crazymyren/status/817158736552882177,0,0,0,BLM rhetoric is just as poisonous as trumps rhetoric is,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""et"">BLM rhetoric is just as poisonous as <strong>trumps</strong> rhetoric is</p>"
DanBeThyName,Daniel,817158734849994752,2017-01-05 23:59:59,/DanBeThyName/status/817158734849994752,0,0,0,and i fucking hate trump. but my friend is really nice. he got me a hand blown glass weed pipe for Xmas.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">and i fucking hate <strong>trump</strong>. but my friend is really nice. he got me a hand blown glass weed pipe for Xmas.</p>"
momto2redheads,Ski Mama,817158731695878146,2017-01-05 23:59:58,/momto2redheads/status/817158731695878146,0,0,0,@realDonaldTrump You'll be waiting forever...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b><strong>realDonaldTrump</strong></b></a> You'll be waiting forever...</p>"
TioSantiagoG,Tio Santiago,817158731645517825,2017-01-05 23:59:58,/TioSantiagoG/status/817158731645517825,0,0,0,Bunch of pussies who could have served but chose not to.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bunch of pussies who could have served but chose not to.</p>"
dbarefootlawyer,"A. P. Russell, Esq.",817158731309912064,2017-01-05 23:59:58,/dbarefootlawyer/status/817158731309912064,0,0,0,"Please send a tweet to Trump because his favorite words are ""I"" ""Putin"" and ""Russia"" https://twitter.com/WhiteHouse/status/817157438608543744 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Please send a tweet to <strong>Trump</strong> because his favorite words are ""I"" ""Putin"" and ""Russia"" <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WhiteHouse/status/817157438608543744"" dir=""ltr"" href=""https://t.co/TpyDQor3Ck"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WhiteHouse/status/817157438608543744""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WhiteHouse/sta</span><span class=""invisible"">tus/817157438608543744</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
dwcarmi,Dwight Carmichael,817158731284774912,2017-01-05 23:59:58,/dwcarmi/status/817158731284774912,0,0,0,Liberals Panic as Trump Could Flip Left-Leaning Ninth Circuit http://www.breitbart.com/california/2017/01/03/liberals-panic-trump-flip-left-leaning-ninth-circuit/ … via @BreitbartNews,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Liberals Panic as <strong>Trump</strong> Could Flip Left-Leaning Ninth Circuit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.breitbart.com/california/2017/01/03/liberals-panic-trump-flip-left-leaning-ninth-circuit/"" dir=""ltr"" href=""https://t.co/ZNzB0wKdyV"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.breitbart.com/california/2017/01/03/liberals-panic-trump-flip-left-leaning-ninth-circuit/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">breitbart.com/california/201</span><span class=""invisible"">7/01/03/liberals-panic-trump-flip-left-leaning-ninth-circuit/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""457984599"" dir=""ltr"" href=""/BreitbartNews""><s>@</s><b>BreitbartNews</b></a></p>"
HJMarshall2,HJ,817158730483724289,2017-01-05 23:59:58,/HJMarshall2/status/817158730483724289,0,0,0,That was  really bad for the AMERICAN PEOPLE and should not have been open.So they did it before Trumps briefin,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">That was  really bad for the AMERICAN PEOPLE and should not have been open.So they did it before <strong>Trumps</strong> briefin</p>"
mitzifrank12,mitzi frank,817158729875521537,2017-01-05 23:59:57,/mitzifrank12/status/817158729875521537,1,0,0,Tell your senators to vote NO on Trump's #CabinetOfPolluters @NRDC_AF http://bit.ly/2iQQyO1#.WG7d6shKZnQ.twitter … Please sign and RT!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tell your senators to vote NO on <strong>Trump</strong>'s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CabinetOfPolluters?src=hash""><s>#</s><b>CabinetOfPolluters</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""56495963"" dir=""ltr"" href=""/NRDC_AF""><s>@</s><b>NRDC_AF</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2iQQyO1#.WG7d6shKZnQ.twitter"" dir=""ltr"" href=""https://t.co/cxzQxDlXCb"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2iQQyO1#.WG7d6shKZnQ.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2iQQyO1#.WG7d6</span><span class=""invisible"">shKZnQ.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> Please sign and RT!</p>"
randwilson99,Rand Wilson,817158729590112256,2017-01-05 23:59:57,/randwilson99/status/817158729590112256,6,0,0,@PrincessBravato Impeach Moron Trump How Many Crimes Does Trump Have to Commit Before Washington Does Something,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""752621952322318337"" dir=""ltr"" href=""/PrincessBravato""><s>@</s><b>PrincessBravato</b></a> Impeach Moron <strong>Trump</strong> How Many Crimes Does <strong>Trump</strong> Have to Commit Before Washington Does Something</p>"
NoTrumpJewel,Nasty Woman,817158728881344514,2017-01-05 23:59:57,/NoTrumpJewel/status/817158728881344514,0,0,0,Trump dodged the war and is now a traitor. #MAGA #PutinsPuppet #donthecon,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Trump</strong> dodged the war and is now a traitor. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PutinsPuppet?src=hash""><s>#</s><b>PutinsPuppet</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/donthecon?src=hash""><s>#</s><b>donthecon</b></a></p>"
stillpixel,Ron Rattie,817158728856326145,2017-01-05 23:59:57,/stillpixel/status/817158728856326145,0,0,0,@realDonaldTrump want to help #MAGA ?? You can start by having your #Trump products made in the USA and paying your workers more. #failure,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b><strong>realDonaldTrump</strong></b></a> want to help <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> ?? You can start by having your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Trump?src=hash""><s>#</s><b><strong>Trump</strong></b></a> products made in the USA and paying your workers more. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/failure?src=hash""><s>#</s><b>failure</b></a></p>"
DannyDonnelly1,Danny Donnelly,817158728638234624,2017-01-05 23:59:57,/DannyDonnelly1/status/817158728638234624,0,1,0,I don't disagree - if you can't convince a huge section of the population to vote for you over trump something is badly wrong,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I don't disagree - if you can't convince a huge section of the population to vote for you over <strong>trump</strong> something is badly wrong</p>"
Stecher_7400,STECH™,817158728608870400,2017-01-05 23:59:57,/Stecher_7400/status/817158728608870400,1,0,0,Yo how sick would it be if the White House pet for trump was a tiger lol,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yo how sick would it be if the White House pet for <strong>trump</strong> was a tiger lol</p>"
karmickickback,Mr. Kickback,817158728139030530,2017-01-05 23:59:57,/karmickickback/status/817158728139030530,0,0,0,.@realDonaldTrump Please release your tax returns.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b><strong>realDonaldTrump</strong></b></a> Please release your tax returns.</p>"
kutran,KT,817158727945973764,2017-01-05 23:59:57,/kutran/status/817158727945973764,0,0,0,"@JoeBiden: ""Grow up, @realDonaldTrump"" http://www.cnn.com/2017/01/05/politics/vice-president-joe-biden-donald-trump-grow-up/index.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""939091"" dir=""ltr"" href=""/JoeBiden""><s>@</s><b>JoeBiden</b></a>: ""Grow up, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b><strong>realDonaldTrump</strong></b></a>"" <a class=""twitter-timeline-link"" data-expanded-url=""http://www.cnn.com/2017/01/05/politics/vice-president-joe-biden-donald-trump-grow-up/index.html"" dir=""ltr"" href=""https://t.co/hrjz8zpiBn"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.cnn.com/2017/01/05/politics/vice-president-joe-biden-donald-trump-grow-up/index.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">cnn.com/2017/01/05/pol</span><span class=""invisible"">itics/vice-president-joe-biden-donald-trump-grow-up/index.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
sassy1ntn,Deplorable Ring  🇺🇸,817158727933587456,2017-01-05 23:59:57,/sassy1ntn/status/817158727933587456,0,0,0,"Trump is only repeating what a lot of us have been saying. Schumer is a clown and NOT the funny, ha ha kind.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Trump</strong> is only repeating what a lot of us have been saying. Schumer is a clown and NOT the funny, ha ha kind.</p>"
ReelLiveFilms,Trump Blocked Me (MAHDI),817158727522390016,2017-01-05 23:59:57,/ReelLiveFilms/status/817158727522390016,0,1,0,please I was raised much harder than Trump supporters.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">please I was raised much harder than <strong>Trump</strong> supporters.</p>"
FilmCriticOne,Mark DC,817158727350579200,2017-01-05 23:59:57,/FilmCriticOne/status/817158727350579200,0,0,0,"And instead of your typical bullshit, how about ask Trump if he raped 13 year old girl in Moscoa and Putin has it on ape","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And instead of your typical bullshit, how about ask <strong>Trump</strong> if he raped 13 year old girl in Moscoa and Putin has it on ape</p>"
2020comesoon,bettertogether,817158726901592064,2017-01-05 23:59:57,/2020comesoon/status/817158726901592064,0,1,0,someone needs to hack the IRS and get his tax returns then leak them to New York Times,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">someone needs to hack the IRS and get his tax returns then leak them to New York Times</p>"
Cerocarreta,Eduardo Pizano,817521126188482560,2017-01-06 23:59:59,/Cerocarreta/status/817521126188482560,4,0,5,"Cuantos más empleos destruyas en México, más inmigrantes tendrán, dice Calderón a Trump https://shar.es/1DQ98w ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Cuantos más empleos destruyas en México, más inmigrantes tendrán, dice Calderón a <strong>Trump</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://shar.es/1DQ98w"" dir=""ltr"" href=""https://t.co/gmCCl6cCBP"" rel=""nofollow noopener"" target=""_blank"" title=""https://shar.es/1DQ98w""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">shar.es/1DQ98w</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
luckylinsu,Lucky,817521125475418112,2017-01-06 23:59:59,/luckylinsu/status/817521125475418112,0,0,1,Walked in to FBI. This gift is ignored and people have died. Please Mr Trump really take a hard look at Fbi. https://twitter.com/tvkatesnow/status/817512148905631745 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Walked in to FBI. This gift is ignored and people have died. Please Mr <strong>Trump</strong> really take a hard look at Fbi. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/tvkatesnow/status/817512148905631745"" dir=""ltr"" href=""https://t.co/4UuZusafy4"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/tvkatesnow/status/817512148905631745""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/tvkatesnow/sta</span><span class=""invisible"">tus/817512148905631745</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
ESparksH,Emmala,817521125261529089,2017-01-06 23:59:59,/ESparksH/status/817521125261529089,0,0,0,U still overwhelmingly lost in real people votes. You must be daft if you believe you have any kind of a  populous mandate.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">U still overwhelmingly lost in real people votes. You must be daft if you believe you have any kind of a  populous mandate.</p>"
PushBack4Trump, 🇺🇸ROZRN 🇺🇸 #MAGA2020 ‼️,817521124296757248,2017-01-06 23:59:59,/PushBack4Trump/status/817521124296757248,0,0,0,Hospital Confirms Eric Trump Helped Raise $16.3 Million for It http://nyti.ms/2jckt2q ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hospital Confirms Eric <strong>Trump</strong> Helped Raise $16.3 Million for It <a class=""twitter-timeline-link"" data-expanded-url=""http://nyti.ms/2jckt2q"" dir=""ltr"" href=""https://t.co/y92wdVmJ2l"" rel=""nofollow noopener"" target=""_blank"" title=""http://nyti.ms/2jckt2q""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">nyti.ms/2jckt2q</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
MoonHutch,Deplorable Cliffy  🐸 🇺🇸 #NoPC,817521123021778944,2017-01-06 23:59:59,/MoonHutch/status/817521123021778944,0,0,1,Good Grief ! #GenderIdentyPolitics #Libtards!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good Grief ! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GenderIdentyPolitics?src=hash""><s>#</s><b>GenderIdentyPolitics</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Libtards?src=hash""><s>#</s><b>Libtards</b></a>!</p>"
